time[d]	beta1		beta2		beta3		beta4		beta5		beta6		ngt[s^-1]	fuel_temp_coeff[pcm/dK]	mod_temp_coeff[pcm/dK]
461.0	1.5891e-04	9.1633e-04	7.8566e-04	2.1887e-03	6.3474e-04	2.2927e-04	4.2060e-04	-6.6254		-1.685
491.0	1.6166e-04	9.1078e-04	7.7078e-04	2.1870e-03	6.3014e-04	2.1926e-04	4.1472e-04	-6.3851		-1.961
521.0	1.5958e-04	9.2760e-04	7.6907e-04	2.1662e-03	6.4220e-04	2.1649e-04	4.1003e-04	-6.1812		-2.0789
551.0	1.6007e-04	9.0640e-04	7.7914e-04	2.1435e-03	6.5803e-04	2.2922e-04	4.0566e-04	-6.0884		-2.3548
581.0	1.5555e-04	8.9243e-04	7.7410e-04	2.1181e-03	6.9230e-04	2.1977e-04	4.0183e-04	-6.4293		-2.4412
611.0	1.5535e-04	8.9932e-04	7.9446e-04	2.0971e-03	7.2747e-04	2.2254e-04	3.9785e-04	-6.6499		-2.7185
641.0	1.5590e-04	9.1601e-04	8.1777e-04	2.1043e-03	7.1939e-04	2.1829e-04	3.9362e-04	-6.7052		-2.749
671.0	1.5930e-04	9.2606e-04	8.3546e-04	2.1192e-03	7.2242e-04	2.0385e-04	3.8977e-04	-6.999		-2.627
701.0	1.5135e-04	9.1754e-04	8.0459e-04	2.1305e-03	7.1103e-04	1.9301e-04	3.8570e-04	-7.1073		-2.9285
731.0	1.4982e-04	8.9877e-04	7.8703e-04	2.1382e-03	6.9305e-04	1.9496e-04	3.8216e-04	-7.0682		-3.4826
761.0	1.4088e-04	8.8426e-04	7.7890e-04	2.1641e-03	6.7960e-04	1.9473e-04	3.7890e-04	-6.933		-3.6431
791.0	1.3504e-04	9.0630e-04	7.7726e-04	2.1441e-03	6.5684e-04	1.9064e-04	3.7561e-04	-6.7747		-4.0481
821.0	1.3782e-04	9.3432e-04	7.7654e-04	2.1484e-03	6.5446e-04	2.0352e-04	3.7340e-04	-6.7595		-4.1684
851.0	1.3406e-04	9.2721e-04	7.7105e-04	2.1171e-03	6.5535e-04	2.0866e-04	3.7043e-04	-6.9347		-4.1341
881.0	1.3037e-04	9.2740e-04	7.6314e-04	2.0998e-03	6.6800e-04	2.0624e-04	3.6801e-04	-7.2241		-3.9368
911.0	1.2966e-04	9.3829e-04	7.9115e-04	2.0908e-03	6.7690e-04	2.1715e-04	3.6576e-04	-7.1746		-4.0166
941.0	1.2902e-04	9.2498e-04	8.2416e-04	2.1080e-03	6.8201e-04	2.1937e-04	3.6396e-04	-7.2928		-3.71
971.0	1.3076e-04	9.2023e-04	8.1986e-04	2.1121e-03	6.8878e-04	2.1178e-04	3.6142e-04	-7.4458		-3.4148
1001.0	1.3035e-04	9.1201e-04	7.9165e-04	2.1458e-03	6.9015e-04	2.1432e-04	3.5933e-04	-7.4863		-3.7379
1031.0	1.2947e-04	8.9521e-04	7.9213e-04	2.1344e-03	6.8452e-04	2.2586e-04	3.5711e-04	-7.1405		-3.9038
1061.0	1.3771e-04	8.9518e-04	8.2228e-04	2.1346e-03	6.7906e-04	2.2269e-04	3.5485e-04	-7.13		-3.7879
1091.0	1.4306e-04	9.0822e-04	8.1498e-04	2.1307e-03	6.7028e-04	2.1535e-04	3.5227e-04	-7.2087		-3.6109
1121.0	1.5067e-04	9.1832e-04	7.9404e-04	2.1229e-03	6.7357e-04	2.2449e-04	3.5022e-04	-7.1085		-3.523
1151.0	1.5424e-04	9.1249e-04	7.8952e-04	2.1282e-03	6.5887e-04	2.1875e-04	3.4837e-04	-7.4027		-3.0716
1181.0	1.5838e-04	8.9890e-04	7.8424e-04	2.1305e-03	6.4960e-04	2.1585e-04	3.4744e-04	-7.0741		-3.0663
1211.0	1.6157e-04	8.9254e-04	7.8974e-04	2.1131e-03	6.4351e-04	2.2159e-04	3.4614e-04	-6.9797		-3.0897
1241.0	1.5520e-04	8.8943e-04	8.1631e-04	2.1065e-03	6.3787e-04	2.2154e-04	3.4455e-04	-6.8713		-3.0026
1271.0	1.5569e-04	9.0894e-04	8.0996e-04	2.1041e-03	6.4223e-04	2.1547e-04	3.4293e-04	-6.4661		-3.4829
1301.0	1.5052e-04	9.2663e-04	8.0295e-04	2.0994e-03	6.4866e-04	2.1466e-04	3.4202e-04	-6.4683		-3.8836
1331.0	1.4525e-04	9.3484e-04	8.0570e-04	2.0909e-03	6.4700e-04	2.1385e-04	3.4077e-04	-5.9484		-4.0887
1361.0	1.4527e-04	9.5508e-04	8.0140e-04	2.1108e-03	6.5524e-04	2.0711e-04	3.3950e-04	-5.8967		-4.0516
1391.0	1.4681e-04	9.6584e-04	8.0051e-04	2.1278e-03	6.6416e-04	2.0557e-04	3.3795e-04	-5.9783		-3.9692
1421.0	1.4982e-04	9.6045e-04	8.0648e-04	2.1335e-03	6.7262e-04	2.1303e-04	3.3594e-04	-6.2035		-3.8886
1451.0	1.5421e-04	9.3222e-04	8.2276e-04	2.1198e-03	6.7947e-04	2.3329e-04	3.3333e-04	-6.5822		-3.8571
1481.0	1.5991e-04	8.7447e-04	8.5280e-04	2.0781e-03	6.8354e-04	2.7015e-04	3.2996e-04	-7.1245		-3.9218
